Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
184,184,0.7178562,-0.19494623,-0.77480847,0.33391303,-2602.93220694739,5,-2238.470711974083,-2602.93220694739,-2959.0576545568397,257.9487528247628,-2.1010297914423197,-2.60293220694739,-2.9798201515068974,0.2593416303549768,925,925000,1000,1000.0,1000,0.0,0.9956912,-0.0056677,-0.9995446,0.5830503,-2357.1198554596945,1,-2357.1198554596945,-2357.1198554596945,-2357.1198554596945,0.0,-0.6488827704386231,-2.3571198554596977,-3.020633749526677,0.3661704244916212,186,186000,1000,1000.0,1000,0.0,186000,0.00834422092884779,17.096092538908124,7.115554091054946,1.4823721530847251,0.00940361712127924,7.882704241666943,0.597672862932086,14206.159459052607,4.135211929678917e-05,0.14701176,-4.902232,-7.1202946,1.0459081,-9.296169,322.03702,4.8418183,-851.1118,195.16743,319.6955,5.099023,-852.0217,194.95146,315.59717,5.732442,-853.17596,194.97015,27.853746,28.09734,185000,0.8378483,0.0012112092,-0.8602381,0.26928568,-0.06444163,-0.20743306,-0.5749816,0.06068982,0.93759084,0.81412137,0.56271523,0.047314852
185,185,0.62335944,-0.18260318,-0.76080924,0.28533623,-2297.736261134556,5,-2036.8709275138065,-2297.736261134556,-2526.599949066578,178.94327243391712,-2.0309895280816623,-2.297736261134556,-2.6253602801460425,0.1807986172679644,930,930000,1000,1000.0,1000,0.0,0.997762,-0.03213354,-0.996343,0.5773578,-2692.903935843027,1,-2692.903935843027,-2692.903935843027,-2692.903935843027,0.0,-1.1564466333823054,-2.6929039358430273,-3.5579214354678514,0.4403004060038558,187,187000,1000,1000.0,1000,0.0,187000,0.008541974239051342,23.173439919948578,7.638927274849266,1.6402212143875659,0.03588950773701072,7.719950906932354,6.129865424707532,14294.888122521807,4.361709579825401e-05,-0.34466362,-5.02697,-8.323988,1.0476367,-43.47267,334.5039,38.824715,-1032.4099,163.89574,332.36203,39.00572,-1033.9913,163.68071,331.46365,40.324223,-1034.4263,163.50362,38.27122,43.844727,186000,0.8652302,-0.003983476,-0.9397514,0.25822982,-0.073252335,-0.20705238,-0.5795616,0.057693865,0.9293663,0.81428397,0.5601439,0.04462678
186,186,0.5223669,-0.15728411,-0.76748574,0.30349597,-2230.6988905914322,5,-2123.4720081070695,-2230.6988905914322,-2469.293023766857,125.25249798852082,-1.9580643522123202,-2.230698890591431,-2.6218337612072986,0.1287544267496401,935,935000,1000,1000.0,1000,0.0,0.99542725,-0.04486676,-0.9950272,0.59064317,-2659.627427176157,1,-2659.627427176157,-2659.627427176157,-2659.627427176157,0.0,-0.6003824054054553,-2.6596274271761566,-3.75587942949937,0.6453918631057839,188,188000,1000,1000.0,1000,0.0,188000,0.00837351381778717,17.10190620785579,7.246416545007378,1.5584433441981673,0.00901823304593563,8.250343701336533,0.029267838690429926,14370.301530029625,4.3031759560108185e-05,-0.7221823,-4.989093,-8.202658,1.0298917,-15.017382,313.54346,9.994485,-853.9117,188.71346,311.58813,11.529505,-848.371,187.8725,317.0807,10.385055,-856.8665,188.4202,63.024582,57.01187,187000,0.80499125,-0.021822289,-0.8979064,0.2571343,-0.060486693,-0.2052093,-0.56634915,0.061308417,0.9413063,0.8159585,0.5675939,0.047643423
187,187,0.64217293,-0.13578042,-0.77620435,0.32791075,-2163.655956726047,5,-1627.6757017361197,-2163.655956726047,-2471.974680288464,355.229916977423,-1.5990509125743029,-2.1636559567260476,-2.665655189446119,0.3594692183960528,940,940000,1000,1000.0,1000,0.0,0.9970632,0.01206192,-0.99325794,0.5790101,-3237.2761571636756,1,-3237.2761571636756,-3237.2761571636756,-3237.2761571636756,0.0,-2.1100765189286412,-3.2372761571636754,-3.9962985570909746,0.27584005174832205,189,189000,1000,1000.0,1000,0.0,189000,0.00844072736799717,17.78885282529518,7.060532660689205,1.4880226999521255,0.05904464703053236,7.451616070233285,1.7211554148234427,14443.969027768355,4.0605198591947556e-05,0.8242774,-4.9456406,-7.4688377,1.1846143,-28.686634,321.3788,25.80553,-1010.99774,181.4293,324.55005,24.411694,-1027.0863,182.57547,323.03995,24.888687,-1015.8451,182.57805,39.920456,35.42632,188000,0.90172386,-0.008186109,-0.98049915,0.2645557,-0.088104084,-0.20772377,-0.51473874,0.06547911,0.91566557,0.81411135,0.5976567,0.050484467
188,188,0.7121266,-0.17237249,-0.7451849,0.3808842,-2259.7274503939675,5,-2068.987909417892,-2259.7274503939675,-2524.915320506643,161.56031158985388,-1.981488094444345,-2.259727450393968,-2.5698088330561646,0.1635389251826846,945,945000,1000,1000.0,1000,0.0,0.99518156,0.021086149,-0.995394,0.58909434,-4154.350493701853,1,-4154.350493701853,-4154.350493701853,-4154.350493701853,0.0,-2.0234084097944964,-4.15435049370185,-5.407928454673958,0.6357059903270037,190,190000,1000,1000.0,1000,0.0,190000,0.008313966915011406,21.846118250396103,7.627541861962527,1.5858162259683013,0.00919191399589181,8.746390693821013,3.8688169987872243,14529.248724824283,4.6588946133852005e-05,3.3875127,-4.860188,-8.334107,1.1633903,-5.2424393,313.25598,0.79787993,-1003.05536,195.02654,316.1838,0.9783044,-999.57983,194.66588,316.77856,1.1996989,-997.45856,194.37697,39.296303,40.91091,189000,0.9498415,0.012725558,-0.92364377,0.26901355,-0.10128237,-0.21135129,-0.6183914,0.0690671,0.9036778,0.81133795,0.5388105,0.05249865
189,189,0.7136947,-0.106736034,-0.8123355,0.33990434,-2408.786303975177,5,-2171.491156589336,-2408.786303975177,-2800.368840796159,212.65321490216968,-2.1255120801613585,-2.4087863039751762,-2.8025486312873493,0.213378295794843,950,950000,1000,1000.0,1000,0.0,0.99737847,0.03176644,-0.99593407,0.6122557,-3015.240088137933,1,-3015.240088137933,-3015.240088137933,-3015.240088137933,0.0,-0.6753911483561574,-3.015240088137933,-5.771451943471499,1.2171813932037554,191,191000,1000,1000.0,1000,0.0,191000,0.00831997999921441,16.600113224238157,7.042555458843708,1.46606610622257,0.009382021147757769,7.389733613934368,0.6840138281695545,14608.418189734686,4.2215920984745026e-05,-0.23425102,-4.952771,-7.8254433,1.1364828,-10.98796,312.30872,7.272378,-958.07965,204.45352,316.49817,6.602471,-959.6353,205.00955,315.48,7.376206,-968.39355,205.1195,42.01381,40.07084,190000,0.88727456,-0.012031141,-0.8776218,0.26456156,-0.066543564,-0.20395312,-0.47355866,0.057508733,0.93562216,0.81681776,0.62278205,0.045343142
190,190,0.5725037,-0.26846245,-0.72961754,0.268696,-2610.9675529480705,5,-2504.8512154997516,-2610.9675529480705,-2863.443697068803,129.89267262074395,-2.3658390354242504,-2.610967552948069,-2.866256097280073,0.13083464733249262,955,955000,1000,1000.0,1000,0.0,0.9953915,0.02220231,-0.997656,0.572012,-1555.0904520580448,1,-1555.0904520580448,-1555.0904520580448,-1555.0904520580448,0.0,-0.6650848191361418,-1.5550904520580433,-3.004485884179145,0.396342435336525,192,192000,1000,1000.0,1000,0.0,192000,0.008367105852812529,24.297306056600064,7.536419920157641,1.5801096120849252,0.2718346663750708,8.791798023506999,6.108738639391959,14691.244552155957,3.808923065662384e-05,-0.13682175,-4.9426985,-8.158134,1.120607,-0.51663923,309.37738,-2.147026,-1081.1785,225.01341,312.81485,-3.398538,-1072.2572,224.76436,311.12677,-3.4498634,-1070.0284,224.7488,34.181763,28.732147,191000,0.82596976,-0.0019361121,-0.8063025,0.26330596,-0.09607171,-0.20736314,-0.6617238,0.057499044,0.90839887,0.81401944,0.51596117,0.04433776
191,191,0.7250092,-0.14477879,-0.76826185,0.37422687,-2381.6171027624487,5,-2215.291509615496,-2381.6171027624487,-2553.8208920569687,116.7940953488956,-1.9482101635224778,-2.3816171027624478,-2.5618453138651014,0.11886967964048187,960,960000,1000,1000.0,1000,0.0,0.9944884,-0.018342536,-0.99619156,0.5800889,-3064.6303069308874,1,-3064.6303069308874,-3064.6303069308874,-3064.6303069308874,0.0,-0.7902138417573242,-3.0646303069308893,-3.7202238606834985,0.46142128097176227,193,193000,1000,1000.0,1000,0.0,193000,0.008401691913604736,17.685711371712387,7.14577498100698,1.5583037789911032,0.009219013154506683,8.637097537983209,0.3268756866455078,14764.788380871527,3.868201747536659e-05,-1.9778681,-5.011977,-9.929226,1.0420604,-26.198341,315.2696,22.981236,-839.33563,186.02737,319.21204,22.118504,-835.90125,186.19527,311.23413,22.269287,-836.1648,185.69283,32.23069,33.595848,192000,0.8631462,0.008480314,-0.90841085,0.25951612,-0.09295612,-0.2107346,-0.59724146,0.06388533,0.9112335,0.81158924,0.55032766,0.049388386
192,192,0.73202956,-0.124174915,-0.8657136,0.37973833,-2279.6684525486744,5,-2020.7432893208916,-2279.6684525486744,-2483.9879941750805,157.68593149121597,-2.002668575244978,-2.2796684525486737,-2.739652457659828,0.15963686748226377,965,965000,1000,1000.0,1000,0.0,0.9966498,0.04239897,-0.9979113,0.58230186,-2518.2853631460116,1,-2518.2853631460116,-2518.2853631460116,-2518.2853631460116,0.0,-0.4211177869227724,-2.518285363146011,-3.5922334644800165,0.590124891188159,194,194000,1000,1000.0,1000,0.0,194000,0.008365576155483723,18.384899186901748,7.10355510096997,1.4750845688395202,0.009191306307911873,7.463708878029138,2.3249521306715906,14840.671318497043,4.162592813372612e-05,-1.3978572,-4.99335,-8.443689,1.0651959,-17.550106,319.45645,12.25744,-852.50366,188.52318,318.73624,13.924076,-851.90955,187.95729,321.47177,13.0665455,-848.48517,187.63853,37.73345,34.63414,193000,0.87707525,0.0122355465,-0.85437346,0.2586482,-0.07209313,-0.2059592,-0.48587212,0.059740566,0.93044424,0.81527555,0.61516047,0.04654506
193,193,0.68861157,-0.046893205,-0.76789814,0.3717364,-2096.552856163072,5,-1523.327360993548,-2096.552856163072,-2577.808354336614,375.0937609199846,-1.5015392760531607,-2.0965528561630724,-2.6563397648771203,0.3798876397686447,970,970000,1000,1000.0,1000,0.0,0.9954869,0.0090340525,-0.99492675,0.58476865,-1021.0853359382661,1,-1021.0853359382661,-1021.0853359382661,-1021.0853359382661,0.0,-0.1996072279934808,-1.0210853359382666,-2.7681185068564442,0.49210615431986465,195,195000,1000,1000.0,1000,0.0,195000,0.008377186954021454,18.888425132259727,7.6995863961055875,1.6271829698234797,0.009149555116891861,7.711574984248728,1.8325105467811227,14923.412741203327,4.3493229895830154e-05,0.442564,-4.975492,-7.971105,1.0801816,-41.664093,313.26273,36.787827,-1029.3208,176.1664,315.14102,38.091526,-1018.17236,175.80782,316.5662,37.171684,-1021.88885,175.95602,41.94584,45.896576,194000,0.7994524,0.0008486619,-0.94953656,0.2579371,-0.080480725,-0.20307189,-0.529528,0.05535638,0.9226727,0.81743765,0.58888286,0.043495744
194,194,0.6965632,-0.15139207,-0.85338664,0.3346275,-1688.6198361461472,5,-1501.335123449415,-1688.6198361461472,-1935.6348784400652,167.00015323338135,-1.397332310613033,-1.6886198361461473,-2.6226889074159794,0.21540759943453627,975,975000,1000,1000.0,1000,0.0,0.9943111,-0.015672328,-0.99571496,0.58951885,-5487.727597959472,1,-5487.727597959472,-5487.727597959472,-5487.727597959472,0.0,-2.3810911967647703,-5.487727597959468,-7.706688140576776,0.8523522927195055,196,196000,1000,1000.0,1000,0.0,196000,0.008361273910850286,18.01951311668381,7.627314913086593,1.6287444937042892,0.023076255340129137,7.766409412026405,0.9655682565644383,14999.323306792881,3.851205110549927e-05,0.74228096,-4.8779473,-8.018555,1.0514421,-21.26055,323.22998,18.50061,-975.35114,193.3261,316.0773,17.376696,-973.98517,192.45836,316.6191,17.433048,-974.3222,192.49054,33.523693,34.3086,195000,0.85286576,-0.03186188,-0.9289561,0.25095,-0.05303201,-0.19157024,-0.48897237,0.05296516,0.94834965,0.8267859,0.6132563,0.041899122
195,195,0.7205039,-0.16386503,-0.8053959,0.2852262,-2201.2899205245863,5,-1788.1614700259568,-2201.2899205245863,-2410.5866057257667,215.8625072639535,-1.642888461554528,-2.2012899205245864,-2.538368050765411,0.22367355817299814,980,980000,1000,1000.0,1000,0.0,0.9986451,0.017324377,-0.9955499,0.58518106,-2894.7852417263275,1,-2894.7852417263275,-2894.7852417263275,-2894.7852417263275,0.0,-2.1615319337227485,-2.8947852417263302,-3.67779468241556,0.27467144796617476,197,197000,1000,1000.0,1000,0.0,197000,0.008309588301926851,17.849477394018322,7.810280574951321,1.6687036836519837,0.009239372331649065,8.325146886054426,0.02775145135819912,15076.173545229714,4.5837368816137314e-05,-1.153225,-4.9860554,-8.130029,1.0856612,-16.637436,327.34998,12.486793,-973.2522,216.7033,323.75632,12.615513,-970.6137,216.10577,324.9003,12.885996,-972.89496,216.10449,40.700073,43.347168,196000,0.83169055,-0.006192728,-0.8710864,0.26581457,-0.0902868,-0.20876843,-0.54002374,0.066238046,0.9136691,0.81330216,0.5827344,0.051098697
196,196,0.7189909,-0.12842944,-0.80335164,0.36732477,-2046.2302060015911,5,-1744.7265361518507,-2046.2302060015911,-2674.10266078144,330.671793417127,-1.600832139270367,-2.0462302060015896,-2.6885416629144325,0.3343370775148988,985,985000,1000,1000.0,1000,0.0,0.99518704,0.015533051,-0.994637,0.5863235,-1002.4326738746759,1,-1002.4326738746759,-1002.4326738746759,-1002.4326738746759,0.0,-0.23233747033609378,-1.0024326738746758,-3.0793809613381358,0.6740695535529521,198,198000,1000,1000.0,1000,0.0,198000,0.00832957774400711,17.13882712693885,7.29986456502229,1.5627657696604729,0.016137778759002686,8.22285961220041,0.028809001203626394,15151.681891418528,6.082234904170036e-05,-0.77717686,-4.8937707,-8.469268,1.200619,-34.200874,320.43875,30.298347,-1031.0638,183.239,322.78378,30.449078,-1004.9595,182.57256,326.20837,30.807045,-1018.70996,182.0317,38.569275,46.161793,197000,0.9348606,0.011452845,-0.93935233,0.2795629,-0.0782839,-0.21105635,-0.56832236,0.065372445,0.92470187,0.8113973,0.566475,0.050252393
197,197,0.65492415,-0.18137434,-0.8102715,0.32637858,-2196.7804227825923,5,-1831.6772807032526,-2196.7804227825923,-2439.866496055575,225.22943726695058,-1.803433306878498,-2.196780422782593,-2.6446079595827756,0.2308596061511041,990,990000,1000,1000.0,1000,0.0,0.99685633,-0.030704934,-0.9955273,0.5814363,-3214.494372706695,1,-3214.494372706695,-3214.494372706695,-3214.494372706695,0.0,-2.524033282697293,-3.214494372706693,-4.094803932027073,0.29474332781970547,199,199000,1000,1000.0,1000,0.0,199000,0.008325247094035149,18.644133841618896,7.015453391708434,1.5609722756780684,0.009110248181968927,8.066844179760665,1.9833907238207757,15228.936681532301,3.7775374948978424e-05,0.5050993,-4.895177,-7.883864,1.1039046,-11.754652,308.18103,7.020436,-1005.2386,222.91527,309.48575,7.5959544,-1020.9759,223.60616,308.09274,8.218754,-1003.982,223.61668,47.4656,52.072365,198000,0.92375016,-0.020373002,-0.9186484,0.26241976,-0.07991525,-0.20201918,-0.566109,0.060012423,0.9231946,0.8185064,0.5677302,0.046932176
198,198,0.67617047,-0.10743086,-0.7667263,0.39788437,-2361.339853150449,5,-2022.5184559032748,-2361.339853150449,-2466.7767234027174,170.33101873142044,-1.9796427236148166,-2.361339853150451,-2.6104523766365637,0.17174179844863158,995,995000,1000,1000.0,1000,0.0,0.997755,-0.00064929726,-0.9961894,0.5836484,-755.4875495295404,1,-755.4875495295404,-755.4875495295404,-755.4875495295404,0.0,-0.20742336882135615,-0.75548754952954,-2.8400524219414454,0.3817764646724892,200,200000,1000,1000.0,1000,0.0,200000,0.008423307910561562,17.244768949225545,7.22330477507785,1.5825908589176834,0.011179971974343061,8.386381529271603,0.03284545708447695,15314.01499837637,4.304898902773857e-05,0.13165283,-5.0992613,-7.7596736,1.0953051,-22.02572,316.56857,18.30651,-1047.1334,187.23712,322.6768,18.035606,-1061.9615,186.79721,320.43805,17.873114,-1062.8002,187.2271,39.11811,42.381355,199000,0.83464825,-0.00041038916,-0.93407166,0.25319773,-0.098447174,-0.19809988,-0.59222054,0.05805816,0.90624356,0.821622,0.5530977,0.045254715
199,199,0.7189211,-0.16211104,-0.79792094,0.32785964,-2332.2403409155736,5,-1997.5626937774064,-2332.2403409155736,-2607.5894352241276,206.3877861141798,-1.948001776776006,-2.3322403409155745,-2.667244012844107,0.207683168891791,1000,1000000,1000,1000.0,1000,0.0,0.9950777,0.01181831,-0.9971955,0.58454686,-4160.952985478949,1,-4160.952985478949,-4160.952985478949,-4160.952985478949,0.0,-1.5764053478641962,-4.160952985478947,-5.31616249504837,0.7740561793031853,201,201000,1000,1000.0,1000,0.0,201000,0.008276252076029778,19.126201080158353,7.526128475088626,1.4763298342004418,0.009171348065137863,7.778850955422968,2.327397952321917,15389.105174295604,4.626298323273659e-05,0.06654167,-4.9931417,-9.715961,1.1768907,-33.78473,328.50204,29.666763,-800.14545,167.08936,327.84036,29.375355,-802.856,167.56194,324.84085,30.05403,-801.6213,167.21805,78.21708,73.52697,200000,0.8958132,0.017102003,-0.9152574,0.26653257,-0.09173218,-0.20150293,-0.582987,0.065453425,0.91234946,0.81917584,0.55822843,0.050164644
200,200,0.7555002,-0.028934339,-0.8468764,0.48994106,-2182.2230598209662,5,-2051.992541955939,-2182.2230598209662,-2388.282631472278,125.2629412649534,-2.01897306724461,-2.1822230598209673,-2.669880671289437,0.12895008194408566,1005,1005000,1000,1000.0,1000,0.0,0.99839216,0.014887131,-0.9970403,0.59953964,-4053.749904724224,1,-4053.749904724224,-4053.749904724224,-4053.749904724224,0.0,-0.8989312496943808,-4.053749904724219,-8.312519342616623,1.4258561291102954,202,202000,1000,1000.0,1000,0.0,202000,0.008405735716223717,17.857300051487982,7.667299545835704,1.5777733512222767,0.009334089234471321,8.564333804417402,0.03007686696946621,15464.237670667935,7.665809243917465e-05,1.1112213,-4.8291435,-7.751442,1.1851693,-29.003326,321.59457,26.36919,-844.7601,191.37053,319.1143,25.027187,-852.38605,192.06465,322.57437,24.827269,-854.8308,192.4107,40.024086,37.510204,201000,0.894774,-0.0036981679,-0.9156203,0.26146865,-0.10093959,-0.20910701,-0.6508642,0.069014385,0.90398765,0.8131561,0.5215948,0.05248951
201,201,0.7691016,-0.03519937,-0.8267437,0.44970548,-2057.9972365558865,5,-1817.567377939443,-2057.9972365558865,-2342.7393795642874,221.0520840762049,-1.760643009817314,-2.0579972365558867,-2.5701596340154556,0.22471084657298654,1010,1010000,1000,1000.0,1000,0.0,0.9988221,0.0031733685,-0.99787474,0.5895013,-2729.1859541488293,1,-2729.1859541488293,-2729.1859541488293,-2729.1859541488293,0.0,-2.1436109171014337,-2.7291859541488295,-3.5764552556237343,0.29246694194358275,203,203000,1000,1000.0,1000,0.0,203000,0.008288959041237831,17.636253081727773,7.6454187599010766,1.6004513688385487,0.009072104003280401,8.344110693782568,0.028866381850093603,15544.14781578444,4.481431096792221e-05,0.27062798,-4.8701377,-7.6754785,1.1954718,-33.832024,324.2547,29.441608,-1018.96466,183.13065,322.62598,29.578642,-1017.8472,183.61966,322.94952,29.501722,-1029.5405,183.4186,37.51024,36.355324,202000,0.9098312,-0.0052846335,-0.9094795,0.27800763,-0.10403449,-0.20888013,-0.56623405,0.07110139,0.9011942,0.8134641,0.5676592,0.05449132
202,202,0.74019724,-0.0829302,-0.8255086,0.38568115,-2462.4029745278094,5,-2163.0656819180504,-2462.4029745278094,-2705.4673920924993,201.1951414505518,-1.8395817426656094,-2.4624029745278095,-2.711034750110029,0.2024024561878292,1015,1015000,1000,1000.0,1000,0.0,0.9962299,-0.004644822,-0.9977479,0.5892703,-2069.0500844163594,1,-2069.0500844163594,-2069.0500844163594,-2069.0500844163594,0.0,-0.385799677195273,-2.0690500844163617,-3.138713733233579,0.5976094366198386,204,204000,1000,1000.0,1000,0.0,204000,0.008344425819814205,19.694907461758703,7.490283112972975,1.5820886488072574,0.010747482068836689,8.500089419074357,2.1033109999261796,15624.951157458592,4.337308928370476e-05,1.2617798,-4.9825363,-7.506274,1.1614158,-15.510777,325.92795,11.985998,-1034.1296,216.17302,323.27777,11.698248,-1027.9313,215.99527,324.49777,11.44956,-1036.7738,216.43578,31.602951,32.792316,203000,0.8875398,-0.003483274,-0.86558807,0.261721,-0.09146175,-0.20472221,-0.57186645,0.064948134,0.9125962,0.8165259,0.5644709,0.049989335
203,203,0.7828893,-0.06499223,-0.8428723,0.44474646,-2608.459473231716,5,-2114.593351965996,-2608.459473231716,-2926.451858978089,282.7747752364616,-2.1029226695059755,-2.6084594732317163,-2.93425093350333,0.28351453031941626,1020,1020000,1000,1000.0,1000,0.0,0.995386,-0.0085268235,-0.99598545,0.58470464,-2844.430969670114,1,-2844.430969670114,-2844.430969670114,-2844.430969670114,0.0,-1.4713348181087833,-2.844430969670114,-3.8534741028515005,0.35371456375239885,205,205000,1000,1000.0,1000,0.0,205000,0.008296430110931396,16.968843673355877,7.06188865378499,1.4787472570315003,0.009457448963075876,7.770767448935658,0.639642751775682,15701.110846393276,4.3682754039764404e-05,0.7769232,-5.0213265,-7.8384504,1.0909044,-21.191936,329.01498,16.637947,-1047.3104,190.89514,327.86758,17.17087,-1044.4088,190.46298,325.90567,17.391964,-1043.4071,190.3973,38.128723,33.063744,204000,0.850688,-0.0053979205,-0.8841883,0.26259577,-0.09814888,-0.20619746,-0.590067,0.06550307,0.9065139,0.81535035,0.5542901,0.050344024
204,204,0.7721302,-0.07714383,-0.8604884,0.4657876,-2540.299771682824,5,-2147.2682375144623,-2540.299771682824,-2966.4107154470807,277.47047182125345,-2.117404019953328,-2.5402997716828235,-2.9759430676011407,0.27810858930817445,1025,1025000,1000,1000.0,1000,0.0,0.99637276,-0.0010856171,-0.9972625,0.5902174,-2334.075591035896,1,-2334.075591035896,-2334.075591035896,-2334.075591035896,0.0,-1.2299305474232476,-2.3340755910358975,-3.0571737497318026,0.30034624484199524,206,206000,1000,1000.0,1000,0.0,206000,0.008328184951096773,20.023739512078464,8.00490847369656,1.5760253821499646,0.009428897872567177,7.607876333408058,2.817122948821634,15783.502574987244,4.9291178584098816e-05,0.8395395,-4.9287567,-8.516975,1.2742801,-28.325352,328.098,24.769901,-713.3029,183.9012,321.5319,24.370842,-712.34375,184.0034,323.1471,24.126623,-714.74854,184.42844,31.599506,35.057148,205000,0.8934901,0.0006393037,-0.9472758,0.25895825,-0.07562968,-0.20308852,-0.702258,0.07234413,0.9271595,0.81822264,0.49546528,0.05435539
205,205,0.706766,-0.18076079,-0.7939235,0.42838603,-2420.463270982261,5,-2113.6753581034295,-2420.463270982261,-2583.643407533589,165.86028496599795,-1.9180028220715053,-2.4204632709822613,-2.6990957881311126,0.16687680686858203,1030,1030000,1000,1000.0,1000,0.0,0.9973613,-0.025984013,-0.99707395,0.5849058,-1383.2931427460985,1,-1383.2931427460985,-1383.2931427460985,-1383.2931427460985,0.0,-0.2908194385465328,-1.3832931427460997,-2.9435725089727596,0.2879859320234008,207,207000,1000,1000.0,1000,0.0,207000,0.008369114715605974,16.251799227204174,7.066675601992756,1.4844840453006327,0.009175316896289587,7.390435721259564,0.29261526092886925,15848.064716801979,4.416611045598984e-05,0.11582947,-4.995388,-9.68606,1.1546538,-11.45686,315.62537,6.1169367,-1011.656,205.13155,317.8683,7.4379873,-1014.5058,205.62955,316.46106,7.432862,-1016.2363,205.62573,45.740955,46.675148,206000,0.8191518,-0.006712279,-0.8879714,0.26080263,-0.09134314,-0.20096016,-0.65158105,0.063116536,0.91270447,0.81950414,0.52122104,0.04846966
206,206,0.7165537,-0.079514004,-0.80532044,0.3812152,-2394.404509286621,5,-2049.354608039522,-2394.404509286621,-2859.524702330831,283.4561973982485,-1.941538669034882,-2.394404509286621,-2.940282852617008,0.28461038125390703,1035,1035000,1000,1000.0,1000,0.0,0.99629045,-0.027815945,-0.9981765,0.5801988,-2016.148687824703,1,-2016.148687824703,-2016.148687824703,-2016.148687824703,0.0,-0.9466629502797302,-2.016148687824704,-2.941454592627221,0.3562973638610043,208,208000,1000,1000.0,1000,0.0,208000,0.008346027228981256,17.220135543029755,7.113471923861653,1.4773019109852612,0.009111260063946247,7.998927007894963,0.6129332119598985,15916.836332786828,4.420103505253792e-05,1.8958597,-4.84285,-8.372833,1.2525165,-14.391277,313.61957,9.770994,-993.02594,230.81706,312.40738,10.601207,-990.4787,229.25182,316.63242,10.117782,-984.18756,228.99118,50.2538,46.59369,207000,0.84948206,-0.025133919,-0.8918165,0.2680566,-0.07504869,-0.20769149,-0.5878027,0.06627747,0.9276983,0.8141788,0.55554664,0.051112607
207,207,0.76340616,-0.09542487,-0.817919,0.45031637,-2579.11089293115,5,-2358.908579552985,-2579.11089293115,-2823.3822209149084,186.86829284947072,-2.082498369456649,-2.5791108929311495,-2.8344424106757553,0.18782808240836388,1040,1040000,1000,1000.0,1000,0.0,0.99348426,-0.01267767,-0.99634874,0.58344245,-1199.4723775284328,1,-1199.4723775284328,-1199.4723775284328,-1199.4723775284328,0.0,-0.3923735333377462,-1.199472377528432,-3.382716746871115,0.6618814707775045,209,209000,1000,1000.0,1000,0.0,209000,0.008837233763188124,22.14225242845714,7.419585458934307,1.484585794620216,0.009478555992245674,7.578416551463306,5.641306244768202,16001.667696809862,4.2588915675878525e-05,-0.90378904,-4.9752254,-9.090631,1.0386142,-40.390198,323.7677,36.29934,-774.792,173.67848,323.209,36.826786,-772.4815,173.2628,325.40317,36.2631,-767.4148,173.41466,46.78131,49.535664,208000,0.83306456,0.009326885,-0.9326194,0.24696085,-0.07606519,-0.20030428,-0.5368923,0.06061008,0.9267558,0.8199345,0.58456206,0.04721759
